mode,level,seed,skin,system,lam,burden,ndcg
noise,0.0,2,Combination,rule,0.4,3.0,0.7778721720600672
noise,0.0,2,Combination,rule,0.6,3.0,0.7778721720600672
noise,0.0,2,Combination,rule,0.9,3.0,0.7778721720600672
noise,0.0,2,Combination,rule,1.3,3.0,0.7778721720600672
noise,0.0,2,Combination,rule,2.0,3.0,0.7778721720600672
noise,0.0,2,Combination,learned,0.0,13.2,0.933745776545611
noise,0.0,2,Combination,learned,0.2,3.6,0.914856882358379
noise,0.0,2,Combination,learned,0.4,3.6,0.914856882358379
noise,0.0,2,Combination,learned,0.6,3.6,0.8414929602590189
noise,0.0,2,Combination,learned,0.9,3.6,0.8414929602590189
noise,0.0,2,Combination,learned,1.3,3.2,0.8414929602590189
noise,0.0,2,Combination,learned,2.0,3.4,0.8414929602590189
noise,0.0,2,Combination,hybrid,0.0,13.2,0.933745776545611
noise,0.0,2,Combination,hybrid,0.2,3.0,0.8268133666517739
noise,0.0,2,Combination,hybrid,0.4,3.0,0.8268133666517739
noise,0.0,2,Combination,hybrid,0.6,3.0,0.8268133666517739
noise,0.0,2,Combination,hybrid,0.9,3.0,0.8268133666517739
noise,0.0,2,Combination,hybrid,1.3,3.0,0.8268133666517739
noise,0.0,2,Combination,hybrid,2.0,3.0,0.8268133666517739
noise,0.0,2,Dry,oracle,0.0,10.9,0.9305687780632227
noise,0.0,2,Dry,oracle,0.2,3.6,0.8611375561264455
noise,0.0,2,Dry,oracle,0.4,3.4,0.7827392871477701
noise,0.0,2,Dry,oracle,0.6,3.3,0.70937536504841
noise,0.0,2,Dry,oracle,0.9,3.1,0.70937536504841
noise,0.0,2,Dry,oracle,1.3,3.1,0.70937536504841
noise,0.0,2,Dry,oracle,2.0,3.0,0.70937536504841
noise,0.0,2,Dry,rule,0.0,10.9,0.9305687780632227
noise,0.0,2,Dry,rule,0.2,3.6,0.8611375561264455
noise,0.0,2,Dry,rule,0.4,3.4,0.7827392871477701
noise,0.0,2,Dry,rule,0.6,3.3,0.70937536504841
noise,0.0,2,Dry,rule,0.9,3.1,0.70937536504841
noise,0.0,2,Dry,rule,1.3,3.1,0.70937536504841
noise,0.0,2,Dry,rule,2.0,3.0,0.70937536504841
noise,0.0,2,Dry,learned,0.0,10.9,0.9305687780632227
noise,0.0,2,Dry,learned,0.2,3.8,0.8899541168509599
noise,0.0,2,Dry,learned,0.4,3.8,0.835780413693672
noise,0.0,2,Dry,learned,0.6,3.7,0.8389574121760602
noise,0.0,2,Dry,learned,0.9,3.8,0.8630152897016883
noise,0.0,2,Dry,learned,1.3,3.8,0.866947989864271
noise,0.0,2,Dry,learned,2.0,3.8,0.9305687780632227
noise,0.0,2,Dry,hybrid,0.0,10.9,0.9305687780632227
noise,0.0,2,Dry,hybrid,0.2,3.6,0.7799082337019198
noise,0.0,2,Dry,hybrid,0.4,3.6,0.7162874455029681
noise,0.0,2,Dry,hybrid,0.6,3.6,0.7162874455029681
noise,0.0,2,Dry,hybrid,0.9,3.4,0.7799082337019198
noise,0.0,2,Dry,hybrid,1.3,3.4,0.7799082337019198
noise,0.0,2,Dry,hybrid,2.0,3.2,0.7799082337019198
noise,0.0,2,Normal,oracle,0.0,10.6,0.9266360779006398
noise,0.0,2,Normal,oracle,0.2,3.2,0.6947651160602988
noise,0.0,2,Normal,oracle,0.4,3.0,0.6947651160602988
noise,0.0,2,Normal,oracle,0.6,3.0,0.6947651160602988
noise,0.0,2,Normal,oracle,0.9,3.0,0.6947651160602988
noise,0.0,2,Normal,oracle,1.3,3.0,0.6947651160602988
noise,0.0,2,Normal,oracle,2.0,3.0,0.6947651160602988
noise,0.0,2,Normal,rule,0.0,10.6,0.9266360779006398
noise,0.0,2,Normal,rule,0.2,3.2,0.6947651160602988
noise,0.0,2,Normal,rule,0.4,3.0,0.6947651160602988
noise,0.0,2,Normal,rule,0.6,3.0,0.6947651160602988
noise,0.0,2,Normal,rule,0.9,3.0,0.6947651160602988
noise,0.0,2,Normal,rule,1.3,3.0,0.6947651160602988
noise,0.0,2,Normal,rule,2.0,3.0,0.6947651160602988
noise,0.0,2,Normal,learned,0.0,10.6,0.9266360779006398
noise,0.0,2,Normal,learned,0.2,4.0,0.9216017310213245
noise,0.0,2,Normal,learned,0.4,3.8,0.9305687780632227
noise,0.0,2,Normal,learned,0.6,3.8,1.0
noise,0.0,2,Normal,learned,0.9,3.9,1.0
noise,0.0,2,Normal,learned,1.3,3.9,1.0
noise,0.0,2,Normal,learned,2.0,3.8,1.0
noise,0.0,2,Normal,hybrid,0.0,10.6,0.9266360779006398
noise,0.0,2,Normal,hybrid,0.2,3.3,0.7799082337019198
noise,0.0,2,Normal,hybrid,0.4,3.2,0.7799082337019198
noise,0.0,2,Normal,hybrid,0.6,3.0,0.7799082337019198
noise,0.0,2,Normal,hybrid,0.9,3.0,0.7799082337019198
noise,0.0,2,Normal,hybrid,1.3,3.0,0.7799082337019198
noise,0.0,2,Normal,hybrid,2.0,3.0,0.7799082337019198
noise,0.0,2,Oily,oracle,0.0,10.7,0.7917063341896682
noise,0.0,2,Oily,oracle,0.2,3.2,0.791726719367984
noise,0.0,2,Oily,oracle,0.4,3.1,0.8553475075669357
noise,0.0,2,Oily,oracle,0.6,3.0,0.9216017310213245
noise,0.0,2,Oily,oracle,0.9,3.0,0.9216017310213245
noise,0.0,2,Oily,oracle,1.3,3.0,0.9216017310213245
noise,0.0,2,Oily,oracle,2.0,3.0,0.9216017310213245
noise,0.0,2,Oily,rule,0.0,10.7,0.7917063341896682
noise,0.0,2,Oily,rule,0.2,3.2,0.791726719367984
noise,0.0,2,Oily,rule,0.4,3.1,0.8553475075669357
noise,0.0,2,Oily,rule,0.6,3.0,0.9216017310213245
noise,0.0,2,Oily,rule,0.9,3.0,0.9216017310213245
noise,0.0,2,Oily,rule,1.3,3.0,0.9216017310213245
noise,0.0,2,Oily,rule,2.0,3.0,0.9216017310213245
noise,0.0,2,Oily,learned,0.0,10.7,0.7917063341896682
noise,0.0,2,Oily,learned,0.2,3.8,0.8603818544462509
noise,0.0,2,Oily,learned,0.4,4.1,0.914856882358379
noise,0.0,2,Oily,learned,0.6,4.1,0.9266360779006398
noise,0.0,2,Oily,learned,0.9,3.7,0.9266360779006398
noise,0.0,2,Oily,learned,1.3,3.7,0.933745776545611
noise,0.0,2,Oily,learned,2.0,3.7,0.933745776545611
noise,0.0,2,Oily,hybrid,0.0,10.7,0.7917063341896682
noise,0.0,2,Oily,hybrid,0.2,3.2,0.8553475075669357
noise,0.0,2,Oily,hybrid,0.4,3.2,0.8553475075669357
noise,0.0,2,Oily,hybrid,0.6,3.0,0.9216017310213245
noise,0.0,2,Oily,hybrid,0.9,3.0,0.9216017310213245
noise,0.0,2,Oily,hybrid,1.3,3.0,0.9216017310213245
noise,0.0,2,Oily,hybrid,2.0,3.0,0.9216017310213245
noise,0.0,2,Sensitive,oracle,0.0,8.1,0.7948833326720566
noise,0.0,2,Sensitive,oracle,0.2,3.3,0.9266360779006398
noise,0.0,2,Sensitive,oracle,0.4,3.1,0.8630152897016883
noise,0.0,2,Sensitive,oracle,0.6,3.0,0.7967610662472993
noise,0.0,2,Sensitive,oracle,0.9,3.0,0.7967610662472993
noise,0.0,2,Sensitive,oracle,1.3,3.0,0.7967610662472993
noise,0.0,2,Sensitive,oracle,2.0,3.0,0.7967610662472993
noise,0.0,2,Sensitive,rule,0.0,8.1,0.7948833326720566
noise,0.0,2,Sensitive,rule,0.2,3.3,0.9266360779006398
noise,0.0,2,Sensitive,rule,0.4,3.1,0.8630152897016883
noise,0.0,2,Sensitive,rule,0.6,3.0,0.7967610662472993
noise,0.0,2,Sensitive,rule,0.9,3.0,0.7967610662472993
noise,0.0,2,Sensitive,rule,1.3,3.0,0.7967610662472993
noise,0.0,2,Sensitive,rule,2.0,3.0,0.7967610662472993
noise,0.0,2,Sensitive,learned,0.0,8.1,0.7948833326720566
noise,0.0,2,Sensitive,learned,0.2,3.5,0.9305687780632227
noise,0.0,2,Sensitive,learned,0.4,3.5,0.9216017310213245
noise,0.0,2,Sensitive,learned,0.6,3.4,0.914856882358379
noise,0.0,2,Sensitive,learned,0.9,3.4,0.914856882358379
noise,0.0,2,Sensitive,learned,1.3,3.5,0.914856882358379
noise,0.0,2,Sensitive,learned,2.0,3.6,0.9052116356304493
noise,0.0,2,Sensitive,hybrid,0.0,8.1,0.7948833326720566
noise,0.0,2,Sensitive,hybrid,0.2,3.5,1.0
noise,0.0,2,Sensitive,hybrid,0.4,3.3,0.9363792118010483
noise,0.0,2,Sensitive,hybrid,0.6,3.3,0.9266360779006398
noise,0.0,2,Sensitive,hybrid,0.9,3.3,0.9266360779006398
noise,0.0,2,Sensitive,hybrid,1.3,3.2,0.9266360779006398
noise,0.0,2,Sensitive,hybrid,2.0,3.0,0.9266360779006398
noise,0.0,3,Combination,oracle,0.0,9.4,0.835780413693672
noise,0.0,3,Combination,oracle,0.2,3.0,1.0
noise,0.0,3,Combination,oracle,0.4,3.0,1.0
noise,0.0,3,Combination,oracle,0.6,3.0,1.0
noise,0.0,3,Combination,oracle,0.9,3.0,1.0
noise,0.0,3,Combination,oracle,1.3,3.0,1.0
noise,0.0,3,Combination,oracle,2.0,3.0,1.0
noise,0.0,3,Combination,rule,0.0,9.4,0.835780413693672
noise,0.0,3,Combination,rule,0.2,3.0,1.0
noise,0.0,3,Combination,rule,0.4,3.0,1.0
noise,0.0,3,Combination,rule,0.6,3.0,1.0
noise,0.0,3,Combination,rule,0.9,3.0,1.0
noise,0.0,3,Combination,rule,1.3,3.0,1.0
noise,0.0,3,Combination,rule,2.0,3.0,1.0
noise,0.0,3,Combination,learned,0.0,9.4,0.835780413693672
noise,0.0,3,Combination,learned,0.2,3.7,1.0
noise,0.0,3,Combination,learned,0.4,3.9,1.0
noise,0.0,3,Combination,learned,0.6,3.9,1.0
noise,0.0,3,Combination,learned,0.9,3.9,1.0
noise,0.0,3,Combination,learned,1.3,3.9,0.9216017310213245
noise,0.0,3,Combination,learned,2.0,4.1,0.7788065869851872
noise,0.0,3,Combination,hybrid,0.0,9.4,0.835780413693672
noise,0.0,3,Combination,hybrid,0.2,3.0,1.0
noise,0.0,3,Combination,hybrid,0.4,3.0,1.0
noise,0.0,3,Combination,hybrid,0.6,3.0,1.0
noise,0.0,3,Combination,hybrid,0.9,3.0,1.0
noise,0.0,3,Combination,hybrid,1.3,3.0,1.0
noise,0.0,3,Combination,hybrid,2.0,3.0,1.0
noise,0.0,3,Dry,oracle,0.0,9.4,0.6163668470816234
noise,0.0,3,Dry,oracle,0.2,3.5,0.8899541168509599
noise,0.0,3,Dry,oracle,0.4,3.3,0.8115558478722845
noise,0.0,3,Dry,oracle,0.6,3.3,0.8115558478722845
noise,0.0,3,Dry,oracle,0.9,3.1,0.8115558478722845
noise,0.0,3,Dry,oracle,1.3,3.0,0.7479350596733328
noise,0.0,3,Dry,oracle,2.0,3.0,0.7479350596733328
noise,0.0,3,Dry,rule,0.0,9.4,0.6163668470816234
noise,0.0,3,Dry,rule,0.2,3.5,0.8899541168509599
noise,0.0,3,Dry,rule,0.4,3.3,0.8115558478722845
noise,0.0,3,Dry,rule,0.6,3.3,0.8115558478722845
noise,0.0,3,Dry,rule,0.9,3.1,0.8115558478722845
noise,0.0,3,Dry,rule,1.3,3.0,0.7479350596733328
noise,0.0,3,Dry,rule,2.0,3.0,0.7479350596733328
noise,0.0,3,Dry,learned,0.0,9.4,0.6163668470816234
noise,0.0,3,Dry,learned,0.2,4.0,0.8899541168509599
noise,0.0,3,Dry,learned,0.4,4.0,0.8611375561264455
noise,0.0,3,Dry,learned,0.6,4.0,0.8611375561264455
noise,0.0,3,Dry,learned,0.9,4.0,0.8611375561264455
noise,0.0,3,Dry,learned,1.3,4.0,0.7799082337019198
noise,0.0,3,Dry,learned,2.0,4.0,0.8611375561264455
noise,0.0,3,Dry,hybrid,0.0,9.4,0.6163668470816234
noise,0.0,3,Dry,hybrid,0.2,3.7,0.9266360779006398
noise,0.0,3,Dry,hybrid,0.4,3.7,0.9266360779006398
noise,0.0,3,Dry,hybrid,0.6,3.6,0.9266360779006398
noise,0.0,3,Dry,hybrid,0.9,3.6,0.9266360779006398
noise,0.0,3,Dry,hybrid,1.3,3.5,0.9305687780632227
noise,0.0,3,Dry,hybrid,2.0,3.5,0.9305687780632227
noise,0.0,3,Normal,oracle,0.0,8.0,0.8611375561264455
noise,0.0,3,Normal,oracle,0.2,3.0,0.84860265890399
noise,0.0,3,Normal,oracle,0.4,3.0,0.84860265890399
noise,0.0,3,Normal,oracle,0.6,3.0,0.84860265890399
noise,0.0,3,Normal,oracle,0.9,3.0,0.84860265890399
noise,0.0,3,Normal,oracle,1.3,3.0,0.84860265890399
noise,0.0,3,Normal,oracle,2.0,3.0,0.84860265890399
noise,0.0,3,Normal,rule,0.0,8.0,0.8611375561264455
noise,0.0,3,Normal,rule,0.2,3.0,0.84860265890399
noise,0.0,3,Normal,rule,0.4,3.0,0.84860265890399
noise,0.0,3,Normal,rule,0.6,3.0,0.84860265890399
noise,0.0,3,Normal,rule,0.9,3.0,0.84860265890399
noise,0.0,3,Normal,rule,1.3,3.0,0.84860265890399
noise,0.0,3,Normal,rule,2.0,3.0,0.84860265890399
noise,0.0,3,Normal,learned,0.0,8.0,0.8611375561264455
noise,0.0,3,Normal,learned,0.2,3.8,0.9363792118010483
noise,0.0,3,Normal,learned,0.4,3.9,0.8572048559638626
noise,0.0,3,Normal,learned,0.6,3.9,0.8414929602590189
noise,0.0,3,Normal,learned,0.9,3.9,0.7631925784528222
noise,0.0,3,Normal,learned,1.3,3.9,0.7573821447149965
noise,0.0,3,Normal,learned,2.0,4.2,0.7026305163854644
noise,0.0,3,Normal,hybrid,0.0,8.0,0.8611375561264455
noise,0.0,3,Normal,hybrid,0.2,3.4,1.0
noise,0.0,3,Normal,hybrid,0.4,3.2,1.0
noise,0.0,3,Normal,hybrid,0.6,3.2,1.0
noise,0.0,3,Normal,hybrid,0.9,3.1,1.0
noise,0.0,3,Normal,hybrid,1.3,3.0,1.0
noise,0.0,3,Normal,hybrid,2.0,3.0,0.933745776545611
noise,0.0,3,Oily,oracle,0.0,8.7,0.8268133666517739
noise,0.0,3,Oily,oracle,0.2,3.1,0.6500332220485792
noise,0.0,3,Oily,oracle,0.4,3.0,0.6500332220485792
noise,0.0,3,Oily,oracle,0.6,3.0,0.6500332220485792
noise,0.0,3,Oily,oracle,0.9,3.0,0.6500332220485792
noise,0.0,3,Oily,oracle,1.3,3.0,0.6500332220485792
noise,0.0,3,Oily,oracle,2.0,3.0,0.6500332220485792
noise,0.0,3,Oily,rule,0.0,8.7,0.8268133666517739
noise,0.0,3,Oily,rule,0.2,3.1,0.6500332220485792
noise,0.0,3,Oily,rule,0.4,3.0,0.6500332220485792
noise,0.0,3,Oily,rule,0.6,3.0,0.6500332220485792
noise,0.0,3,Oily,rule,0.9,3.0,0.6500332220485792
noise,0.0,3,Oily,rule,1.3,3.0,0.6500332220485792
noise,0.0,3,Oily,rule,2.0,3.0,0.6500332220485792
noise,0.0,3,Oily,learned,0.0,8.7,0.8268133666517739
noise,0.0,3,Oily,learned,0.2,3.3,0.9363792118010483
noise,0.0,3,Oily,learned,0.4,3.5,1.0
noise,0.0,3,Oily,learned,0.6,3.6,0.9363792118010483
noise,0.0,3,Oily,learned,0.9,3.6,0.914856882358379
noise,0.0,3,Oily,learned,1.3,3.7,0.835780413693672
noise,0.0,3,Oily,learned,2.0,3.7,0.8268133666517739
noise,0.0,3,Oily,hybrid,0.0,8.7,0.8268133666517739
noise,0.0,3,Oily,hybrid,0.2,3.3,0.866947989864271
noise,0.0,3,Oily,hybrid,0.4,3.1,0.9305687780632227
noise,0.0,3,Oily,hybrid,0.6,3.0,1.0
noise,0.0,3,Oily,hybrid,0.9,3.0,1.0
noise,0.0,3,Oily,hybrid,1.3,3.0,1.0
noise,0.0,3,Oily,hybrid,2.0,3.0,0.9363792118010483
noise,0.0,3,Sensitive,oracle,0.0,8.1,0.9216017310213245
noise,0.0,3,Sensitive,oracle,0.2,3.3,1.0
noise,0.0,3,Sensitive,oracle,0.4,3.2,0.933745776545611
noise,0.0,3,Sensitive,oracle,0.6,3.2,0.9305687780632227
noise,0.0,3,Sensitive,oracle,0.9,3.2,0.9305687780632227
noise,0.0,3,Sensitive,oracle,1.3,3.1,0.9305687780632227
noise,0.0,3,Sensitive,oracle,2.0,3.0,0.866947989864271
noise,0.0,3,Sensitive,rule,0.0,8.1,0.9216017310213245
noise,0.0,3,Sensitive,rule,0.2,3.3,1.0
noise,0.0,3,Sensitive,rule,0.4,3.2,0.933745776545611
noise,0.0,3,Sensitive,rule,0.6,3.2,0.9305687780632227
noise,0.0,3,Sensitive,rule,0.9,3.2,0.9305687780632227
noise,0.0,3,Sensitive,rule,1.3,3.1,0.9305687780632227
noise,0.0,3,Sensitive,rule,2.0,3.0,0.866947989864271
noise,0.0,3,Sensitive,learned,0.0,8.1,0.9216017310213245
noise,0.0,3,Sensitive,learned,0.2,3.8,0.9363792118010483
noise,0.0,3,Sensitive,learned,0.4,3.9,1.0
noise,0.0,3,Sensitive,learned,0.6,3.9,1.0
noise,0.0,3,Sensitive,learned,0.9,3.9,1.0
noise,0.0,3,Sensitive,learned,1.3,3.5,1.0
noise,0.0,3,Sensitive,learned,2.0,3.5,1.0
noise,0.0,3,Sensitive,hybrid,0.0,8.1,0.9216017310213245
noise,0.0,3,Sensitive,hybrid,0.2,3.5,0.9363792118010483
noise,0.0,3,Sensitive,hybrid,0.4,3.5,0.9363792118010483
noise,0.0,3,Sensitive,hybrid,0.6,3.3,1.0
noise,0.0,3,Sensitive,hybrid,0.9,3.3,1.0
noise,0.0,3,Sensitive,hybrid,1.3,3.3,1.0
noise,0.0,3,Sensitive,hybrid,2.0,3.2,0.9363792118010483
noise,0.0,4,Combination,oracle,0.0,8.9,0.7191184989488184
noise,0.0,4,Combination,oracle,0.2,3.0,0.7720617383222416
noise,0.0,4,Combination,oracle,0.4,3.0,0.7720617383222416
noise,0.0,4,Combination,oracle,0.6,3.0,0.7720617383222416
noise,0.0,4,Combination,oracle,0.9,3.0,0.7720617383222416
noise,0.0,4,Combination,oracle,1.3,3.0,0.7720617383222416
noise,0.0,4,Combination,oracle,2.0,3.0,0.7720617383222416
noise,0.0,4,Combination,rule,0.0,8.9,0.7191184989488184
noise,0.0,4,Combination,rule,0.2,3.0,0.7720617383222416
noise,0.0,4,Combination,rule,0.4,3.0,0.7720617383222416
noise,0.0,4,Combination,rule,0.6,3.0,0.7720617383222416
noise,0.0,4,Combination,rule,0.9,3.0,0.7720617383222416
noise,0.0,4,Combination,rule,1.3,3.0,0.7720617383222416
noise,0.0,4,Combination,rule,2.0,3.0,0.7720617383222416
noise,0.0,4,Combination,learned,0.0,8.9,0.7191184989488184
noise,0.0,4,Combination,learned,0.2,3.8,0.7542686714597936
noise,0.0,4,Combination,learned,0.4,4.0,0.8048109992093389
noise,0.0,4,Combination,learned,0.6,4.1,0.7759944384848245
noise,0.0,4,Combination,learned,0.9,4.2,0.7759944384848245
noise,0.0,4,Combination,learned,1.3,4.2,0.7827392871477701
noise,0.0,4,Combination,learned,2.0,4.1,0.7827392871477701
noise,0.0,4,Combination,hybrid,0.0,8.9,0.7191184989488184
noise,0.0,4,Combination,hybrid,0.2,3.0,0.8048109992093389
noise,0.0,4,Combination,hybrid,0.4,3.0,0.8048109992093389
noise,0.0,4,Combination,hybrid,0.6,3.0,0.7951657524814092
noise,0.0,4,Combination,hybrid,0.9,3.0,0.8048109992093389
noise,0.0,4,Combination,hybrid,1.3,3.0,0.8115558478722845
noise,0.0,4,Combination,hybrid,2.0,3.0,0.8115558478722845
noise,0.0,4,Dry,oracle,0.0,11.6,1.0
noise,0.0,4,Dry,oracle,0.2,3.3,0.7967610662472993
noise,0.0,4,Dry,oracle,0.4,3.0,0.8630152897016883
noise,0.0,4,Dry,oracle,0.6,3.0,0.8630152897016883
noise,0.0,4,Dry,oracle,0.9,3.0,0.8630152897016883
noise,0.0,4,Dry,oracle,1.3,3.0,0.8630152897016883
noise,0.0,4,Dry,oracle,2.0,3.0,0.8630152897016883
noise,0.0,4,Dry,rule,0.0,11.6,1.0
noise,0.0,4,Dry,rule,0.2,3.3,0.7967610662472993
noise,0.0,4,Dry,rule,0.4,3.0,0.8630152897016883
noise,0.0,4,Dry,rule,0.6,3.0,0.8630152897016883
noise,0.0,4,Dry,rule,0.9,3.0,0.8630152897016883
noise,0.0,4,Dry,rule,1.3,3.0,0.8630152897016883
noise,0.0,4,Dry,rule,2.0,3.0,0.8630152897016883
noise,0.0,4,Dry,learned,0.0,11.6,1.0
noise,0.0,4,Dry,learned,0.2,3.3,0.933745776545611
noise,0.0,4,Dry,learned,0.4,3.4,0.933745776545611
noise,0.0,4,Dry,learned,0.6,3.8,0.8899541168509599
noise,0.0,4,Dry,learned,0.9,3.8,0.8899541168509599
noise,0.0,4,Dry,learned,1.3,3.8,0.8899541168509599
noise,0.0,4,Dry,learned,2.0,3.9,0.8899541168509599
noise,0.0,4,Dry,hybrid,0.0,11.6,1.0
noise,0.0,4,Dry,hybrid,0.2,3.3,0.7967610662472993
noise,0.0,4,Dry,hybrid,0.4,3.0,0.8630152897016883
noise,0.0,4,Dry,hybrid,0.6,3.0,0.8579809428223729
noise,0.0,4,Dry,hybrid,0.9,3.0,0.8630152897016883
noise,0.0,4,Dry,hybrid,1.3,3.0,0.8603818544462509
noise,0.0,4,Dry,hybrid,2.0,3.0,0.8643145546088338
noise,0.0,4,Normal,oracle,0.0,8.4,0.4800032020044256
noise,0.0,4,Normal,oracle,0.2,3.0,1.0
noise,0.0,4,Normal,oracle,0.4,3.0,1.0
noise,0.0,4,Normal,oracle,0.6,3.0,1.0
noise,0.0,4,Normal,oracle,0.9,3.0,1.0
noise,0.0,4,Normal,oracle,1.3,3.0,1.0
noise,0.0,4,Normal,oracle,2.0,3.0,1.0
noise,0.0,4,Normal,rule,0.0,8.4,0.4800032020044256
noise,0.0,4,Normal,rule,0.2,3.0,1.0
noise,0.0,4,Normal,rule,0.4,3.0,1.0
noise,0.0,4,Normal,rule,0.6,3.0,1.0
noise,0.0,4,Normal,rule,0.9,3.0,1.0
noise,0.0,4,Normal,rule,1.3,3.0,1.0
noise,0.0,4,Normal,rule,2.0,3.0,1.0
noise,0.0,4,Normal,learned,0.0,8.4,0.4800032020044256
noise,0.0,4,Normal,learned,0.2,4.1,1.0
noise,0.0,4,Normal,learned,0.4,4.1,1.0
noise,0.0,4,Normal,learned,0.6,4.2,0.914856882358379
noise,0.0,4,Normal,learned,0.9,4.2,0.914856882358379
noise,0.0,4,Normal,learned,1.3,4.2,0.9216017310213245
noise,0.0,4,Normal,learned,2.0,4.2,0.914856882358379
noise,0.0,4,Normal,hybrid,0.0,8.4,0.4800032020044256
noise,0.0,4,Normal,hybrid,0.2,3.0,0.8643145546088338
noise,0.0,4,Normal,hybrid,0.4,3.0,0.8643145546088338
noise,0.0,4,Normal,hybrid,0.6,3.0,0.8643145546088338
noise,0.0,4,Normal,hybrid,0.9,3.0,0.8603818544462509
noise,0.0,4,Normal,hybrid,1.3,3.0,0.8482378089219645
noise,0.0,4,Normal,hybrid,2.0,3.0,0.7859162856301584
noise,0.0,4,Oily,oracle,0.0,8.6,0.3693362536342715
noise,0.0,4,Oily,oracle,0.2,3.2,0.7753366239771086
noise,0.0,4,Oily,oracle,0.4,3.1,0.7753366239771086
noise,0.0,4,Oily,oracle,0.6,3.0,0.8389574121760602
noise,0.0,4,Oily,oracle,0.9,3.0,0.8389574121760602
noise,0.0,4,Oily,oracle,1.3,3.0,0.8389574121760602
noise,0.0,4,Oily,oracle,2.0,3.0,0.8389574121760602
noise,0.0,4,Oily,rule,0.0,8.6,0.3693362536342715
noise,0.0,4,Oily,rule,0.2,3.2,0.7753366239771086
noise,0.0,4,Oily,rule,0.4,3.1,0.7753366239771086
noise,0.0,4,Oily,rule,0.6,3.0,0.8389574121760602
noise,0.0,4,Oily,rule,0.9,3.0,0.8389574121760602
noise,0.0,4,Oily,rule,1.3,3.0,0.8389574121760602
noise,0.0,4,Oily,rule,2.0,3.0,0.8389574121760602
noise,0.0,4,Oily,learned,0.0,8.6,0.3693362536342715
noise,0.0,4,Oily,learned,0.2,3.7,0.9216017310213245
noise,0.0,4,Oily,learned,0.4,3.7,0.9266360779006398
noise,0.0,4,Oily,learned,0.6,3.7,0.9266360779006398
noise,0.0,4,Oily,learned,0.9,3.7,0.9305687780632227
noise,0.0,4,Oily,learned,1.3,3.7,0.9305687780632227
noise,0.0,4,Oily,learned,2.0,3.7,0.8415908474314976
noise,0.0,4,Oily,hybrid,0.0,8.6,0.3693362536342715
noise,0.0,4,Oily,hybrid,0.2,3.3,0.7542686714597936
noise,0.0,4,Oily,hybrid,0.4,3.3,0.7542686714597936
noise,0.0,4,Oily,hybrid,0.6,3.3,0.7542686714597936
noise,0.0,4,Oily,hybrid,0.9,3.3,0.7542686714597936
noise,0.0,4,Oily,hybrid,1.3,3.2,0.8236998933965709
noise,0.0,4,Oily,hybrid,2.0,3.0,0.8899541168509599
noise,0.0,4,Sensitive,oracle,0.0,12.1,0.8630152897016883
noise,0.0,4,Sensitive,oracle,0.2,3.6,0.9052116356304493
noise,0.0,4,Sensitive,oracle,0.4,3.4,0.8611375561264455
noise,0.0,4,Sensitive,oracle,0.6,3.3,0.8611375561264455
noise,0.0,4,Sensitive,oracle,0.9,3.1,0.8611375561264455
noise,0.0,4,Sensitive,oracle,1.3,3.0,0.8611375561264455
noise,0.0,4,Sensitive,oracle,2.0,3.0,0.8611375561264455
noise,0.0,4,Sensitive,rule,0.0,12.1,0.8630152897016883
noise,0.0,4,Sensitive,rule,0.2,3.6,0.9052116356304493
noise,0.0,4,Sensitive,rule,0.4,3.4,0.8611375561264455
noise,0.0,4,Sensitive,rule,0.6,3.3,0.8611375561264455
noise,0.0,4,Sensitive,rule,0.9,3.1,0.8611375561264455
noise,0.0,4,Sensitive,rule,1.3,3.0,0.8611375561264455
noise,0.0,4,Sensitive,rule,2.0,3.0,0.8611375561264455
noise,0.0,4,Sensitive,learned,0.0,12.1,0.8630152897016883
noise,0.0,4,Sensitive,learned,0.2,3.8,0.7975167679274938
noise,0.0,4,Sensitive,learned,0.4,3.4,0.7799082337019198
noise,0.0,4,Sensitive,learned,0.6,3.4,0.7799082337019198
noise,0.0,4,Sensitive,learned,0.9,3.3,0.7799082337019198
noise,0.0,4,Sensitive,learned,1.3,3.1,0.7799082337019198
noise,0.0,4,Sensitive,learned,2.0,3.1,0.8611375561264455
noise,0.0,4,Sensitive,hybrid,0.0,12.1,0.8630152897016883
noise,0.0,4,Sensitive,hybrid,0.2,3.8,0.8415908474314976
noise,0.0,4,Sensitive,hybrid,0.4,3.4,0.8611375561264455
noise,0.0,4,Sensitive,hybrid,0.6,3.4,0.8611375561264455
noise,0.0,4,Sensitive,hybrid,0.9,3.2,0.8611375561264455
noise,0.0,4,Sensitive,hybrid,1.3,3.2,0.8611375561264455
noise,0.0,4,Sensitive,hybrid,2.0,3.0,0.7975167679274938
noise,0.5,0,Combination,oracle,0.0,6.9,1.0
noise,0.5,0,Combination,oracle,0.2,3.0,0.7885497208855956
noise,0.5,0,Combination,oracle,0.4,3.0,0.7885497208855956
noise,0.5,0,Combination,oracle,0.6,3.0,0.7885497208855956
noise,0.5,0,Combination,oracle,0.9,3.0,0.7885497208855956
noise,0.5,0,Combination,oracle,1.3,3.0,0.7885497208855956
noise,0.5,0,Combination,oracle,2.0,3.0,0.7885497208855956
noise,0.5,0,Combination,rule,0.0,6.9,1.0
noise,0.5,0,Combination,rule,0.2,3.0,0.7600791051976192
