skin,seed,fold,method,knob,burden,ndcg
Oily,4,1,A_text_objective,0.5,9.3,0.7605591431973849
Oily,4,1,A_text_objective,1.0,9.1,0.8414929602590189
Oily,4,1,A_text_objective,2.0,10.5,0.9216017310213245
Oily,4,1,A_text_objective,5.0,13.5,0.8611375561264455
Oily,4,1,A_text_objective,10.0,10.3,0.685119869332369
Oily,4,1,B_lambdamart,0.25,6.1,0.6332971816211658
Oily,4,1,B_lambdamart,0.5,11.7,0.568003577662161
Oily,4,1,B_lambdamart,1.0,11.6,1.0
Oily,4,1,B_lambdamart,2.0,7.1,0.523153411299647
Oily,4,1,B_lambdamart,4.0,10.6,0.7241528458281337
Oily,4,1,C_nestedCV,0.1,4.1,0.8521705090845473
Oily,4,1,C_nestedCV,0.3,3.7,0.9216017310213245
Oily,4,1,C_nestedCV,0.5,4.5,0.9266360779006398
Oily,4,1,C_nestedCV,1.0,5.3,1.0
Oily,4,1,C_nestedCV,2.0,5.3,1.0
Oily,4,1,C_nestedCV,4.0,5.3,1.0
Oily,4,1,D_attr_as_feature,0.25,10.4,0.6363762929310754
Oily,4,1,D_attr_as_feature,0.5,10.4,0.6987957033953601
Oily,4,1,D_attr_as_feature,1.0,12.7,0.7564477297898765
Oily,4,1,D_attr_as_feature,2.0,6.8,0.6468562235661908
Oily,4,1,D_attr_as_feature,4.0,12.8,0.5193185983095429
Oily,4,2,rule,0.0,11.8,0.7846170207230129
Oily,4,2,rule,0.15,10.2,0.7630946912803435
Oily,4,2,rule,0.3,8.7,0.6563033086078547
Oily,4,2,rule,0.6,5.5,0.6563033086078547
Oily,4,2,rule,1.0,4.6,0.6064391805443411
Oily,4,2,rule,1.5,4.4,0.6064391805443411
Oily,4,2,rule,2.5,3.7,0.5677211578528084
Oily,4,2,A_text_objective,0.5,6.6,0.8454256604216017
Oily,4,2,A_text_objective,1.0,5.7,0.84860265890399
Oily,4,2,A_text_objective,2.0,6.7,0.7753366239771086
Oily,4,2,A_text_objective,5.0,8.2,0.9363792118010483
Oily,4,2,A_text_objective,10.0,10.9,0.7411902110103872
Oily,4,2,B_lambdamart,0.25,3.7,0.706583601726363
Oily,4,2,B_lambdamart,0.5,8.4,0.34369669139214537
Oily,4,2,B_lambdamart,1.0,7.1,0.6117748521784964
Oily,4,2,B_lambdamart,2.0,5.4,0.3219505391887988
Oily,4,2,B_lambdamart,4.0,7.5,0.32542886242602725
Oily,4,2,C_nestedCV,0.1,3.6,0.5206178632166883
Oily,4,2,C_nestedCV,0.3,4.0,0.5868720866710774
Oily,4,2,C_nestedCV,0.5,4.2,0.575073986183329
Oily,4,2,C_nestedCV,1.0,6.0,0.6402900881481708
Oily,4,2,C_nestedCV,2.0,5.3,0.7510916729774054
Oily,4,2,C_nestedCV,4.0,5.3,0.7510916729774054
Oily,4,2,D_attr_as_feature,0.25,16.4,0.8318477135310891
Oily,4,2,D_attr_as_feature,0.5,11.9,0.5730379245414764
Oily,4,2,D_attr_as_feature,1.0,11.6,0.7631925784528222
Oily,4,2,D_attr_as_feature,2.0,6.2,0.5708588662113935
Oily,4,2,D_attr_as_feature,4.0,8.7,0.5677211578528084
Sensitive,0,0,rule,0.0,12.5,0.8572048559638626
Sensitive,0,0,rule,0.15,11.5,0.8318477135310891
Sensitive,0,0,rule,0.3,7.6,0.9052116356304493
Sensitive,0,0,rule,0.6,6.4,0.8236998933965709
Sensitive,0,0,rule,1.0,4.4,0.8236998933965709
Sensitive,0,0,rule,1.5,4.1,0.8572048559638626
Sensitive,0,0,rule,2.5,4.1,0.8482378089219645
Sensitive,0,0,A_text_objective,0.5,16.5,0.5136913296791441
Sensitive,0,0,A_text_objective,1.0,17.4,0.5265265757475339
Sensitive,0,0,A_text_objective,2.0,17.7,0.7135842986869697
Sensitive,0,0,A_text_objective,5.0,12.0,0.6468562235661908
Sensitive,0,0,A_text_objective,10.0,15.5,0.4079559975327841
Sensitive,0,0,B_lambdamart,0.25,7.1,0.579782773204422
Sensitive,0,0,B_lambdamart,0.5,12.6,0.394495234380779
Sensitive,0,0,B_lambdamart,1.0,12.5,0.5249921221298818
Sensitive,0,0,B_lambdamart,2.0,6.3,0.43293866718992224
Sensitive,0,0,B_lambdamart,4.0,11.5,0.30052609691860815
Sensitive,0,0,C_nestedCV,0.1,4.0,0.7849818707050383
Sensitive,0,0,C_nestedCV,0.3,4.0,0.7909506325094736
Sensitive,0,0,C_nestedCV,0.5,4.1,0.7909506325094736
Sensitive,0,0,C_nestedCV,1.0,4.0,0.8572048559638626
Sensitive,0,0,C_nestedCV,2.0,3.8,0.8572048559638626
Sensitive,0,0,C_nestedCV,4.0,3.7,0.7909506325094736
Sensitive,0,0,D_attr_as_feature,0.25,11.2,0.5653701424067238
Sensitive,0,0,D_attr_as_feature,0.5,8.0,0.8572048559638626
Sensitive,0,0,D_attr_as_feature,1.0,5.0,0.6180396628416764
Sensitive,0,0,D_attr_as_feature,2.0,8.5,0.6114735274236563
Sensitive,0,0,D_attr_as_feature,4.0,7.7,0.5965377185773229
Sensitive,0,1,rule,0.0,11.9,0.8521705090845473
Sensitive,0,1,rule,0.15,8.4,0.8006937664098821
Sensitive,0,1,rule,0.3,7.5,0.835780413693672
Sensitive,0,1,rule,0.6,5.1,0.8318477135310891
Sensitive,0,1,rule,1.0,4.8,0.8165901947515998
Sensitive,0,1,rule,1.5,3.7,0.8205228949141826
Sensitive,0,1,rule,2.5,3.2,0.8205228949141826
Sensitive,0,1,A_text_objective,0.5,12.9,0.8643145546088338
Sensitive,0,1,A_text_objective,1.0,11.8,0.7164850636933812
Sensitive,0,1,A_text_objective,2.0,12.0,0.7975167679274938
Sensitive,0,1,A_text_objective,5.0,14.0,0.8205228949141826
Sensitive,0,1,A_text_objective,10.0,13.6,0.8268133666517739
Sensitive,0,1,B_lambdamart,0.25,4.6,0.6371523797895857
Sensitive,0,1,B_lambdamart,0.5,11.5,0.8482378089219645
Sensitive,0,1,B_lambdamart,1.0,9.4,0.6235744328990731
Sensitive,0,1,B_lambdamart,2.0,6.2,0.476846588700353
Sensitive,0,1,B_lambdamart,4.0,9.1,0.35940858709698914
Sensitive,0,1,C_nestedCV,0.1,3.0,0.8205228949141826
Sensitive,0,1,C_nestedCV,0.3,3.2,0.8205228949141826
Sensitive,0,1,C_nestedCV,0.5,3.3,0.8899541168509599
Sensitive,0,1,C_nestedCV,1.0,3.2,0.8263333286520083
Sensitive,0,1,C_nestedCV,2.0,3.0,0.8205228949141826
Sensitive,0,1,C_nestedCV,4.0,6.6,0.914856882358379
Sensitive,0,1,D_attr_as_feature,0.25,7.1,0.8415908474314976
Sensitive,0,1,D_attr_as_feature,0.5,7.1,0.7162874455029681
Sensitive,0,1,D_attr_as_feature,1.0,7.3,0.4105719800676483
Sensitive,0,1,D_attr_as_feature,2.0,8.0,0.5653701424067238
Sensitive,0,1,D_attr_as_feature,4.0,11.8,0.4537425745411855
Sensitive,0,2,rule,0.0,9.7,0.8899541168509599
Sensitive,0,2,rule,0.15,6.2,0.8205228949141826
Sensitive,0,2,rule,0.3,6.2,0.7917063341896682
Sensitive,0,2,rule,0.6,4.7,0.7254521107352793
Sensitive,0,2,rule,1.0,4.5,0.7019727018777485
Sensitive,0,2,rule,1.5,3.9,0.7421246259355072
Sensitive,0,2,rule,2.5,3.7,0.6749359875559983
Sensitive,0,2,A_text_objective,0.5,9.9,0.6172839611614819
Sensitive,0,2,A_text_objective,1.0,10.5,0.5326208815196265
Sensitive,0,2,A_text_objective,2.0,8.4,0.5743371894486219
Sensitive,0,2,A_text_objective,5.0,8.5,0.576323354912681
Sensitive,0,2,A_text_objective,10.0,10.4,0.8389574121760602
Sensitive,0,2,B_lambdamart,0.25,6.3,0.6405914129030108
Sensitive,0,2,B_lambdamart,0.5,10.7,0.5045411175298191
Sensitive,0,2,B_lambdamart,1.0,5.1,0.6300426811446145
Sensitive,0,2,B_lambdamart,2.0,8.3,0.5983950669742498
Sensitive,0,2,B_lambdamart,4.0,9.1,0.3589542101716347
Sensitive,0,2,C_nestedCV,0.1,3.7,0.6652907408280685
Sensitive,0,2,C_nestedCV,0.3,3.7,0.58874982024632
Sensitive,0,2,C_nestedCV,0.5,3.9,0.5861163849908828
Sensitive,0,2,C_nestedCV,1.0,3.9,0.5771493379489847
Sensitive,0,2,C_nestedCV,2.0,3.8,0.5199967979955744
Sensitive,0,2,C_nestedCV,4.0,3.8,0.5231737964779628
Sensitive,0,2,D_attr_as_feature,0.25,12.5,0.6678262889110271
Sensitive,0,2,D_attr_as_feature,0.5,12.0,0.47293279348325773
Sensitive,0,2,D_attr_as_feature,1.0,5.0,0.65341800854877
Sensitive,0,2,D_attr_as_feature,2.0,8.0,0.3510684246681534
Sensitive,0,2,D_attr_as_feature,4.0,8.9,0.4631896595828493
Sensitive,1,0,rule,0.0,10.9,0.44773452261294694
Sensitive,1,0,rule,0.15,7.7,0.5621931439243355
Sensitive,1,0,rule,0.3,6.5,0.5868924718493931
Sensitive,1,0,rule,0.6,4.7,0.7416702490101529
Sensitive,1,0,rule,1.0,4.4,0.6870165078530993
Sensitive,1,0,rule,1.5,4.4,0.7084409501232899
Sensitive,1,0,rule,2.5,3.4,0.8521705090845473
Sensitive,1,0,A_text_objective,0.5,10.5,0.8553475075669357
Sensitive,1,0,A_text_objective,1.0,9.6,0.9216017310213245
Sensitive,1,0,A_text_objective,2.0,9.1,0.9305687780632227
Sensitive,1,0,A_text_objective,5.0,6.6,0.8165901947515998
Sensitive,1,0,A_text_objective,10.0,13.0,0.7315449642824575
Sensitive,1,0,B_lambdamart,0.25,6.3,0.5648901044069582
Sensitive,1,0,B_lambdamart,0.5,11.4,0.8415908474314976
Sensitive,1,0,B_lambdamart,1.0,14.2,0.6618313225363276
Sensitive,1,0,B_lambdamart,2.0,8.0,0.6627919420317119
Sensitive,1,0,B_lambdamart,4.0,11.3,0.456899187845258
Sensitive,1,0,C_nestedCV,0.1,3.9,0.8482378089219645
Sensitive,1,0,C_nestedCV,0.3,3.9,0.8482378089219645
Sensitive,1,0,C_nestedCV,0.5,4.1,0.7682269253321374
Sensitive,1,0,C_nestedCV,1.0,4.7,0.7314470771099788
Sensitive,1,0,C_nestedCV,2.0,6.3,0.7411902110103872
Sensitive,1,0,C_nestedCV,4.0,6.3,0.7411902110103872
Sensitive,1,0,D_attr_as_feature,0.25,6.9,0.5559026721867443
Sensitive,1,0,D_attr_as_feature,0.5,10.0,0.5670429581667767
Sensitive,1,0,D_attr_as_feature,1.0,4.6,0.6812060741152737
Sensitive,1,0,D_attr_as_feature,2.0,10.1,0.6717589890736099
Sensitive,1,0,D_attr_as_feature,4.0,8.2,0.5184650094568697
Sensitive,1,1,rule,0.0,12.1,0.7353797772725615
Sensitive,1,1,rule,0.15,8.2,0.5621931439243355
Sensitive,1,1,rule,0.3,6.3,0.494639655562801
Sensitive,1,1,rule,0.6,6.2,0.49276192198755825
Sensitive,1,1,rule,1.0,4.8,0.4409203293308675
Sensitive,1,1,rule,1.5,4.6,0.44510108735750964
Sensitive,1,1,rule,2.5,3.9,0.5747915663739763
Sensitive,1,1,A_text_objective,0.5,12.3,1.0
Sensitive,1,1,A_text_objective,1.0,14.4,1.0
Sensitive,1,1,A_text_objective,2.0,11.9,0.9266360779006398
Sensitive,1,1,A_text_objective,5.0,11.1,0.8572048559638626
Sensitive,1,1,A_text_objective,10.0,11.7,1.0
Sensitive,1,1,B_lambdamart,0.25,6.6,0.6281460426238843
Sensitive,1,1,B_lambdamart,0.5,9.9,0.44903378752009243
Sensitive,1,1,B_lambdamart,1.0,6.6,0.750637296052051
Sensitive,1,1,B_lambdamart,2.0,9.8,0.6947651160602988
Sensitive,1,1,B_lambdamart,4.0,12.6,0.4662774717636409
Sensitive,1,1,C_nestedCV,0.1,4.2,0.46299204139243627
Sensitive,1,1,C_nestedCV,0.3,4.2,0.48331483694589444
Sensitive,1,1,C_nestedCV,0.5,4.2,0.48331483694589444
Sensitive,1,1,C_nestedCV,1.0,4.1,0.558714820687107
Sensitive,1,1,C_nestedCV,2.0,3.8,0.4950940324881553
Sensitive,1,1,C_nestedCV,4.0,4.7,0.4673791184803735
Sensitive,1,1,D_attr_as_feature,0.25,9.2,0.72771634557325
Sensitive,1,1,D_attr_as_feature,0.5,11.7,0.7411902110103872
Sensitive,1,1,D_attr_as_feature,1.0,4.4,0.4165669464423478
Sensitive,1,1,D_attr_as_feature,2.0,5.6,0.7254521107352793
Sensitive,1,1,D_attr_as_feature,4.0,12.3,0.30623864348395513
Sensitive,1,2,rule,0.0,12.0,0.7975167679274938
Sensitive,1,2,rule,0.15,10.2,0.8603818544462509
Sensitive,1,2,rule,0.3,8.4,0.8643145546088338
Sensitive,1,2,rule,0.6,7.0,0.84860265890399
Sensitive,1,2,rule,1.0,5.1,0.8236998933965709
Sensitive,1,2,rule,1.5,4.8,0.7254521107352793
Sensitive,1,2,rule,2.5,3.5,0.6399441431116327
Sensitive,1,2,A_text_objective,0.5,12.9,0.8643145546088338
Sensitive,1,2,A_text_objective,1.0,11.6,0.9266360779006398
Sensitive,1,2,A_text_objective,2.0,13.1,0.8236998933965709
Sensitive,1,2,A_text_objective,5.0,12.1,0.9305687780632227
Sensitive,1,2,A_text_objective,10.0,12.8,0.8630152897016883
Sensitive,1,2,B_lambdamart,0.25,3.6,0.6758704024811183
Sensitive,1,2,B_lambdamart,0.5,9.9,0.7151857987862356
Sensitive,1,2,B_lambdamart,1.0,7.5,0.8899541168509599
Sensitive,1,2,B_lambdamart,2.0,5.3,0.5727555047321238
Sensitive,1,2,B_lambdamart,4.0,7.6,0.46785915648013915
Sensitive,1,2,C_nestedCV,0.1,3.4,0.6313419460517601
Sensitive,1,2,C_nestedCV,0.3,3.4,0.617585285916322
Sensitive,1,2,C_nestedCV,0.5,3.3,0.617585285916322
Sensitive,1,2,C_nestedCV,1.0,3.2,0.5513310624619331
Sensitive,1,2,C_nestedCV,2.0,3.0,0.4818998405251558
Sensitive,1,2,C_nestedCV,4.0,9.6,0.7720617383222416
Sensitive,1,2,D_attr_as_feature,0.25,13.1,0.9363792118010483
Sensitive,1,2,D_attr_as_feature,0.5,14.4,1.0
Sensitive,1,2,D_attr_as_feature,1.0,4.9,0.7151857987862356
Sensitive,1,2,D_attr_as_feature,2.0,7.0,0.22066960785860354
Sensitive,1,2,D_attr_as_feature,4.0,10.5,0.41125017975367995
Sensitive,2,0,rule,0.0,13.0,0.7904027188470817
Sensitive,2,0,rule,0.15,8.6,0.733734152390985
Sensitive,2,0,rule,0.3,6.8,0.7598959400901923
Sensitive,2,0,rule,0.6,4.9,0.7254521107352793
Sensitive,2,0,rule,1.0,3.8,0.7164850636933812
Sensitive,2,0,rule,1.5,3.6,0.7827392871477701
Sensitive,2,0,rule,2.5,3.3,0.7133080652109928
Sensitive,2,0,A_text_objective,0.5,14.3,0.8339620880417529
Sensitive,2,0,A_text_objective,1.0,15.5,0.8519750832354629
Sensitive,2,0,A_text_objective,2.0,14.5,0.9286024279819313
Sensitive,2,0,A_text_objective,5.0,13.7,0.9286024279819313
Sensitive,2,0,A_text_objective,10.0,11.2,0.8579809428223729
Sensitive,2,0,B_lambdamart,0.25,3.4,0.7314470771099788
Sensitive,2,0,B_lambdamart,0.5,6.2,0.7058075148678526
Sensitive,2,0,B_lambdamart,1.0,8.9,0.8414929602590189
Sensitive,2,0,B_lambdamart,2.0,5.1,0.5224944600627283
Sensitive,2,0,B_lambdamart,4.0,8.8,0.4662774717636409
Sensitive,2,0,C_nestedCV,0.1,3.3,0.7133080652109928
Sensitive,2,0,C_nestedCV,0.3,3.4,0.7877736340270853
Sensitive,2,0,C_nestedCV,0.5,3.4,0.7877736340270853
Sensitive,2,0,C_nestedCV,1.0,3.4,0.7877736340270853
Sensitive,2,0,C_nestedCV,2.0,3.4,0.7877736340270853
Sensitive,2,0,C_nestedCV,4.0,5.7,0.7191184989488184
Sensitive,2,0,D_attr_as_feature,0.25,9.5,0.6405914129030108
Sensitive,2,0,D_attr_as_feature,0.5,13.4,0.8364586133797036
Sensitive,2,0,D_attr_as_feature,1.0,11.6,0.6920178444619897
Sensitive,2,0,D_attr_as_feature,2.0,8.3,0.5517854393872874
Sensitive,2,0,D_attr_as_feature,4.0,7.1,0.4458567890377042
Sensitive,2,1,rule,0.0,9.3,0.9305687780632227
Sensitive,2,1,rule,0.15,7.3,0.8553475075669357
Sensitive,2,1,rule,0.3,5.9,0.8512360941594274
Sensitive,2,1,rule,0.6,4.7,0.7312625444731049
Sensitive,2,1,rule,1.0,4.0,0.7241528458281337
Sensitive,2,1,rule,1.5,3.7,0.7215194105726964
Sensitive,2,1,rule,2.5,3.4,0.6332971816211658
Sensitive,2,1,A_text_objective,0.5,8.5,0.8268133666517739
Sensitive,2,1,A_text_objective,1.0,9.0,0.84860265890399
Sensitive,2,1,A_text_objective,2.0,8.9,0.9363792118010483
Sensitive,2,1,A_text_objective,5.0,10.6,0.9305687780632227
Sensitive,2,1,A_text_objective,10.0,7.4,0.8521705090845473
Sensitive,2,1,B_lambdamart,0.25,4.5,0.6569815082938862
Sensitive,2,1,B_lambdamart,0.5,9.3,0.8579809428223729
Sensitive,2,1,B_lambdamart,1.0,6.2,0.4323181322709948
Sensitive,2,1,B_lambdamart,2.0,9.2,0.2984900352767556
Sensitive,2,1,B_lambdamart,4.0,7.2,0.3764255671009269
Sensitive,2,1,C_nestedCV,0.1,3.4,0.636474180103554
Sensitive,2,1,C_nestedCV,0.3,3.4,0.6528642754944295
Sensitive,2,1,C_nestedCV,0.5,3.4,0.6528642754944295
Sensitive,2,1,C_nestedCV,1.0,3.4,0.6470538417566039
Sensitive,2,1,C_nestedCV,2.0,3.2,0.6470538417566039
Sensitive,2,1,C_nestedCV,4.0,3.2,0.6470538417566039
Sensitive,2,1,D_attr_as_feature,0.25,15.2,0.4673791184803735
Sensitive,2,1,D_attr_as_feature,0.5,15.0,0.6969179698201174
Sensitive,2,1,D_attr_as_feature,1.0,4.7,0.5328965452000554
Sensitive,2,1,D_attr_as_feature,2.0,7.9,0.6601585067762745
Sensitive,2,1,D_attr_as_feature,4.0,11.2,0.7058075148678526
Sensitive,2,2,rule,0.0,10.9,0.8263333286520083
Sensitive,2,2,rule,0.15,8.5,0.7215194105726964
Sensitive,2,2,rule,0.3,6.2,0.7534494445524138
Sensitive,2,2,rule,0.6,4.9,0.7630946912803435
Sensitive,2,2,rule,1.0,4.7,0.6870165078530993
Sensitive,2,2,rule,1.5,4.2,0.627507133061656
Sensitive,2,2,rule,2.5,3.8,0.6987957033953601
Sensitive,2,2,A_text_objective,0.5,11.8,0.7631925784528222
Sensitive,2,2,A_text_objective,1.0,10.6,0.5925846332364243
Sensitive,2,2,A_text_objective,2.0,11.2,0.7695261902392829
Sensitive,2,2,A_text_objective,5.0,8.0,0.8318477135310891
Sensitive,2,2,A_text_objective,10.0,6.2,0.7975167679274938
Sensitive,2,2,B_lambdamart,0.25,6.1,0.8572048559638626
Sensitive,2,2,B_lambdamart,0.5,11.7,0.8630152897016883
Sensitive,2,2,B_lambdamart,1.0,5.6,0.5302442049991306
Sensitive,2,2,B_lambdamart,2.0,8.4,0.22466337602289138
Sensitive,2,2,B_lambdamart,4.0,10.0,0.412449713642891
Sensitive,2,2,C_nestedCV,0.1,3.8,0.7084409501232899
Sensitive,2,2,C_nestedCV,0.3,4.1,0.6911279212606076
Sensitive,2,2,C_nestedCV,0.5,4.1,0.6911279212606076
Sensitive,2,2,C_nestedCV,1.0,4.1,0.6937613565160449
Sensitive,2,2,C_nestedCV,2.0,3.8,0.7573821447149965
Sensitive,2,2,C_nestedCV,4.0,3.8,0.7573821447149965
Sensitive,2,2,D_attr_as_feature,0.25,12.5,0.7753366239771086
Sensitive,2,2,D_attr_as_feature,0.5,10.9,0.8318477135310891
Sensitive,2,2,D_attr_as_feature,1.0,4.4,0.756902106715231
Sensitive,2,2,D_attr_as_feature,2.0,11.5,0.5294438830372382
Sensitive,2,2,D_attr_as_feature,4.0,6.2,0.6594803070902429
Sensitive,3,0,rule,0.0,13.2,0.6745711375739727
Sensitive,3,0,rule,0.15,11.9,0.5215784827120726
Sensitive,3,0,rule,0.3,7.9,0.4899308685417079
Sensitive,3,0,rule,0.6,5.0,0.5779050396291793
Sensitive,3,0,rule,1.0,4.7,0.5599332595218056
Sensitive,3,0,rule,1.5,4.1,0.6457545768494584
Sensitive,3,0,rule,2.5,3.2,0.6331992944486871
Sensitive,3,0,A_text_objective,0.5,12.9,0.685119869332369
Sensitive,3,0,A_text_objective,1.0,10.6,0.727329844310522
Sensitive,3,0,A_text_objective,2.0,10.5,0.6871952210980248
Sensitive,3,0,A_text_objective,5.0,10.4,0.5263304097820353
Sensitive,3,0,A_text_objective,10.0,11.7,0.6032621820619527
Sensitive,3,0,B_lambdamart,0.25,4.8,0.3787833386759353
Sensitive,3,0,B_lambdamart,0.5,10.6,0.36680070555131294
Sensitive,3,0,B_lambdamart,1.0,6.1,0.4818809355796683
Sensitive,3,0,B_lambdamart,2.0,7.7,0.20829366581033182
Sensitive,3,0,B_lambdamart,4.0,10.5,0.5837154733670048
Sensitive,3,0,C_nestedCV,0.1,3.5,0.5548010254700116
Sensitive,3,0,C_nestedCV,0.3,3.3,0.5579780239524
Sensitive,3,0,C_nestedCV,0.5,3.3,0.5579780239524
Sensitive,3,0,C_nestedCV,1.0,3.0,0.5606114592078373
Sensitive,3,0,C_nestedCV,2.0,8.4,0.7663491917568948
Sensitive,3,0,C_nestedCV,4.0,8.4,0.7663491917568948
Sensitive,3,0,D_attr_as_feature,0.25,18.2,0.7819835854675755
Sensitive,3,0,D_attr_as_feature,0.5,18.0,0.8165901947515998
Sensitive,3,0,D_attr_as_feature,1.0,4.4,0.7971475675100274
Sensitive,3,0,D_attr_as_feature,2.0,9.7,0.5739723394665963
Sensitive,3,0,D_attr_as_feature,4.0,14.0,0.4569970750177367
Sensitive,3,1,rule,0.0,7.6,0.9305687780632227
Sensitive,3,1,rule,0.15,6.1,0.9266360779006398
Sensitive,3,1,rule,0.3,5.7,0.914856882358379
Sensitive,3,1,rule,0.6,4.9,0.8415908474314976
Sensitive,3,1,rule,1.0,3.8,0.7695261902392829
Sensitive,3,1,rule,1.5,3.5,0.7695261902392829
Sensitive,3,1,rule,2.5,3.5,0.7695261902392829
Sensitive,3,1,A_text_objective,0.5,10.6,0.727329844310522
Sensitive,3,1,A_text_objective,1.0,10.2,0.9305687780632227
Sensitive,3,1,A_text_objective,2.0,10.7,0.8553475075669357
Sensitive,3,1,A_text_objective,5.0,8.6,0.8701249883466594
Sensitive,3,1,A_text_objective,10.0,8.2,1.0
Sensitive,3,1,B_lambdamart,0.25,7.3,0.7315449642824575
Sensitive,3,1,B_lambdamart,0.5,10.0,0.8899541168509599
Sensitive,3,1,B_lambdamart,1.0,9.0,0.9216017310213245
Sensitive,3,1,B_lambdamart,2.0,9.7,0.363341287259572
Sensitive,3,1,B_lambdamart,4.0,9.9,0.6785038377365555
Sensitive,3,1,C_nestedCV,0.1,3.5,0.7695261902392829
Sensitive,3,1,C_nestedCV,0.3,3.5,0.77523873680463
Sensitive,3,1,C_nestedCV,0.5,3.5,0.7720617383222416
Sensitive,3,1,C_nestedCV,1.0,3.5,0.7720617383222416
Sensitive,3,1,C_nestedCV,2.0,8.1,0.8414929602590189
Sensitive,3,1,C_nestedCV,4.0,8.1,0.8414929602590189
Sensitive,3,1,D_attr_as_feature,0.25,8.4,0.7416702490101529
Sensitive,3,1,D_attr_as_feature,0.5,9.5,0.7655934900767002
Sensitive,3,1,D_attr_as_feature,1.0,4.9,0.13698471029831177
Sensitive,3,1,D_attr_as_feature,2.0,11.2,0.5363559634917964
Sensitive,3,1,D_attr_as_feature,4.0,8.6,0.6320787427864671
Sensitive,3,2,rule,0.0,14.4,0.5716145678915879
Sensitive,3,2,rule,0.15,10.7,0.436889741995806
Sensitive,3,2,rule,0.3,7.7,0.5017100640839689
Sensitive,3,2,rule,0.6,5.4,0.45166722277552973
Sensitive,3,2,rule,1.0,4.7,0.5184650094568697
Sensitive,3,2,rule,1.5,4.3,0.5847192329112587
Sensitive,3,2,rule,2.5,4.0,0.6969179698201174
Sensitive,3,2,A_text_objective,0.5,13.3,0.7695261902392829
Sensitive,3,2,A_text_objective,1.0,13.1,0.933745776545611
Sensitive,3,2,A_text_objective,2.0,14.3,0.9363792118010483
Sensitive,3,2,A_text_objective,5.0,12.8,0.8643145546088338
Sensitive,3,2,A_text_objective,10.0,11.6,0.8643145546088338
Sensitive,3,2,B_lambdamart,0.25,3.9,0.8165901947515998
Sensitive,3,2,B_lambdamart,0.5,9.1,0.49246059723271807
Sensitive,3,2,B_lambdamart,1.0,10.7,0.5321408435198609
Sensitive,3,2,B_lambdamart,2.0,6.6,0.6485291274829617
Sensitive,3,2,B_lambdamart,4.0,7.6,0.5527460588826717
Sensitive,3,2,C_nestedCV,0.1,4.1,0.6253338941235215
Sensitive,3,2,C_nestedCV,0.3,4.1,0.6352557412688554
Sensitive,3,2,C_nestedCV,0.5,4.1,0.6352557412688554
Sensitive,3,2,C_nestedCV,1.0,3.8,0.6402900881481708
Sensitive,3,2,C_nestedCV,2.0,3.8,0.7503359712972109
Sensitive,3,2,C_nestedCV,4.0,8.7,0.7799082337019198
Sensitive,3,2,D_attr_as_feature,0.25,12.8,0.6253338941235215
Sensitive,3,2,D_attr_as_feature,0.5,15.8,0.4990267326507382
Sensitive,3,2,D_attr_as_feature,1.0,13.2,0.6331992944486871
Sensitive,3,2,D_attr_as_feature,2.0,6.9,0.4636440365082036
Sensitive,3,2,D_attr_as_feature,4.0,7.1,0.6402900881481708
Sensitive,4,0,rule,0.0,12.0,0.45556090019310463
Sensitive,4,0,rule,0.15,6.8,0.5779050396291793
Sensitive,4,0,rule,0.3,6.7,0.5360735436824438
Sensitive,4,0,rule,0.6,5.6,0.5774250016294136
Sensitive,4,0,rule,1.0,4.1,0.5747915663739763
Sensitive,4,0,rule,1.5,4.1,0.5747915663739763
Sensitive,4,0,rule,2.5,3.8,0.55206785919664
Sensitive,4,0,A_text_objective,0.5,7.8,0.7471589728148225
Sensitive,4,0,A_text_objective,1.0,9.0,0.7100226348397881
Sensitive,4,0,A_text_objective,2.0,6.9,0.5771493379489847
Sensitive,4,0,A_text_objective,5.0,6.1,0.5305455297539707
Sensitive,4,0,A_text_objective,10.0,5.3,0.6929852696575346
Sensitive,4,0,B_lambdamart,0.25,5.6,0.4936790360674167
Sensitive,4,0,B_lambdamart,0.5,7.3,0.933745776545611
Sensitive,4,0,B_lambdamart,1.0,10.3,0.7073456255009374
Sensitive,4,0,B_lambdamart,2.0,9.6,0.4566409768854023
Sensitive,4,0,B_lambdamart,4.0,9.9,0.2646202227274384
Sensitive,4,0,C_nestedCV,0.1,3.6,0.4760705018418427
Sensitive,4,0,C_nestedCV,0.3,3.6,0.43780685607566455
Sensitive,4,0,C_nestedCV,0.5,3.7,0.43780685607566455
Sensitive,4,0,C_nestedCV,1.0,3.7,0.43780685607566455
Sensitive,4,0,C_nestedCV,2.0,3.7,0.43780685607566455
Sensitive,4,0,C_nestedCV,4.0,7.2,0.7312625444731049
Sensitive,4,0,D_attr_as_feature,0.25,14.5,0.5983950669742499
Sensitive,4,0,D_attr_as_feature,0.5,11.7,0.3953144612881589
Sensitive,4,0,D_attr_as_feature,1.0,4.8,0.7631925784528222
Sensitive,4,0,D_attr_as_feature,2.0,9.2,0.2895229882348575
Sensitive,4,0,D_attr_as_feature,4.0,11.0,0.5
Sensitive,4,1,rule,0.0,10.8,0.7975167679274938
Sensitive,4,1,rule,0.15,6.5,0.7241528458281337
Sensitive,4,1,rule,0.3,5.8,0.6352557412688554
Sensitive,4,1,rule,0.6,5.8,0.7315449642824575
